sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,r_charge_degree,vr_charge_degree,is_recid
1.0,27,0.0,1,0,1,4,707.0,1.0,0.0,8.0,1
1.0,37,1.0,0,0,0,5,1.0,0.0,2.0,8.0,0
1.0,22,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
0.0,32,0.0,0,0,0,5,2.0,0.0,2.0,8.0,0
0.0,33,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,27,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,44,1.0,0,0,0,0,1.0,1.0,0.0,8.0,1
1.0,28,1.0,0,0,0,3,1.0,1.0,1.0,8.0,1
0.0,42,1.0,0,0,0,0,3.0,0.0,2.0,8.0,0
1.0,48,0.0,0,0,0,5,1.0,0.0,2.0,8.0,0
1.0,27,0.0,0,0,0,0,0.0,0.0,2.0,8.0,0
1.0,20,0.0,0,0,0,0,1.0,0.0,1.0,8.0,1
1.0,39,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,24,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,31,1.0,2,0,0,6,1.0,0.0,2.0,8.0,0
1.0,22,0.0,0,1,0,2,1.0,0.0,2.0,8.0,0
0.0,51,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,56,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,20,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,54,0.0,0,0,0,1,256.0,0.0,2.0,8.0,0
1.0,29,0.0,0,0,0,7,1.0,0.0,2.0,8.0,0
1.0,42,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,20,0.0,0,0,0,0,1.0,0.0,1.0,8.0,1
1.0,53,1.0,0,0,0,6,176.0,0.0,2.0,8.0,0
1.0,48,0.0,0,0,0,8,1072.0,1.0,2.0,8.0,0
1.0,27,1.0,0,0,0,8,1.0,0.0,2.0,8.0,0
1.0,24,0.0,0,1,0,2,1.0,0.0,1.0,2.0,1
0.0,22,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,53,1.0,0,0,0,36,7.0,0.0,1.0,8.0,1
1.0,36,1.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,28,1.0,0,0,0,2,1.0,1.0,1.0,5.0,1
1.0,45,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
0.0,36,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,25,1.0,0,0,0,2,2.0,1.0,0.0,8.0,1
1.0,28,1.0,0,0,0,1,4.0,0.0,2.0,8.0,0
0.0,21,0.0,0,0,0,0,1.0,0.0,1.0,8.0,1
1.0,36,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,24,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,28,0.0,0,0,0,3,862.0,0.0,1.0,8.0,1
1.0,29,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,22,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,31,0.0,0,0,0,8,770.0,0.0,2.0,8.0,0
1.0,38,0.0,0,0,0,2,1127.0,0.0,2.0,8.0,0
0.0,30,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,25,0.0,0,0,0,2,86.0,0.0,2.0,8.0,0
1.0,22,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,37,0.0,0,0,0,4,1.0,1.0,2.0,8.0,0
1.0,32,0.0,0,1,0,12,1.0,0.0,1.0,1.0,1
1.0,23,0.0,0,0,1,1,1.0,0.0,2.0,8.0,0
1.0,47,0.0,0,0,0,3,0.0,0.0,2.0,8.0,0
0.0,43,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
0.0,41,0.0,0,0,0,6,1186.0,1.0,2.0,8.0,0
1.0,37,1.0,0,0,0,0,0.0,0.0,2.0,8.0,0
1.0,19,0.0,0,2,0,2,1.0,0.0,1.0,8.0,1
0.0,21,1.0,0,0,2,0,0.0,0.0,2.0,8.0,0
1.0,69,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,36,1.0,0,0,0,3,106.0,0.0,2.0,8.0,0
0.0,60,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,21,1.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,26,0.0,0,0,1,6,0.0,1.0,1.0,8.0,1
1.0,22,1.0,0,0,0,0,3.0,0.0,2.0,8.0,0
0.0,23,0.0,0,0,0,0,1.0,0.0,1.0,8.0,1
1.0,20,0.0,1,0,0,1,48.0,0.0,2.0,8.0,0
1.0,28,1.0,0,0,0,0,2.0,0.0,2.0,8.0,0
1.0,45,1.0,0,0,0,0,2.0,1.0,2.0,8.0,0
1.0,49,0.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,29,0.0,0,0,1,2,1.0,1.0,0.0,8.0,1
1.0,24,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
0.0,60,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,26,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,0
1.0,23,0.0,2,0,0,3,1.0,0.0,1.0,8.0,1
1.0,30,1.0,0,0,0,0,2.0,1.0,2.0,8.0,0
1.0,30,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,21,0.0,0,1,0,1,2.0,0.0,1.0,8.0,1
1.0,34,0.0,1,0,0,11,1.0,1.0,2.0,8.0,0
1.0,25,0.0,0,0,0,7,0.0,0.0,2.0,8.0,0
1.0,22,1.0,0,0,0,2,1.0,1.0,1.0,8.0,1
1.0,57,0.0,0,0,0,18,1834.0,0.0,2.0,8.0,0
1.0,29,1.0,0,0,0,2,1.0,1.0,2.0,8.0,0
1.0,36,0.0,0,0,0,1,32.0,0.0,2.0,8.0,0
1.0,29,0.0,0,1,0,7,24.0,1.0,2.0,8.0,0
1.0,21,0.0,0,0,0,4,0.0,0.0,1.0,8.0,1
1.0,21,0.0,0,0,0,0,1.0,0.0,0.0,8.0,1
1.0,37,0.0,0,0,0,1,5935.0,0.0,2.0,8.0,0
1.0,33,1.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,34,1.0,0,0,0,1,0.0,1.0,2.0,8.0,0
1.0,27,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,50,1.0,0,0,0,1,1.0,1.0,1.0,8.0,1
1.0,26,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,40,1.0,0,0,0,0,1.0,0.0,1.0,8.0,1
1.0,25,0.0,0,0,0,7,1.0,0.0,1.0,8.0,1
0.0,53,1.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,26,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
0.0,24,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,47,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,39,1.0,0,0,0,2,0.0,1.0,2.0,8.0,0
1.0,42,0.0,0,0,0,1,13.0,0.0,2.0,8.0,0
1.0,28,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,24,1.0,0,0,0,1,37.0,1.0,2.0,8.0,0
1.0,26,0.0,1,1,0,6,1.0,0.0,1.0,8.0,1
1.0,42,0.0,0,0,0,3,1.0,1.0,2.0,8.0,0
1.0,22,1.0,0,0,1,1,22.0,1.0,2.0,8.0,0
1.0,22,0.0,0,0,0,4,1.0,0.0,0.0,2.0,1
1.0,21,1.0,0,0,0,3,8.0,1.0,2.0,8.0,0
1.0,37,0.0,0,0,0,23,1.0,0.0,1.0,8.0,1
1.0,44,1.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,64,1.0,0,0,0,13,499.0,0.0,2.0,8.0,0
1.0,35,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,36,0.0,0,0,0,8,0.0,0.0,2.0,8.0,0
1.0,53,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,60,0.0,0,0,0,1,1183.0,0.0,2.0,8.0,0
1.0,29,0.0,0,0,0,7,1.0,0.0,1.0,8.0,1
0.0,44,0.0,0,0,0,2,1032.0,1.0,2.0,8.0,0
1.0,48,1.0,1,0,0,23,1.0,0.0,0.0,5.0,1
1.0,23,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,23,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
0.0,52,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,44,0.0,0,0,0,7,1.0,1.0,2.0,8.0,0
1.0,27,0.0,0,0,0,12,1.0,0.0,1.0,8.0,1
1.0,28,0.0,0,0,0,5,0.0,0.0,1.0,8.0,1
1.0,33,1.0,0,0,0,3,1.0,1.0,2.0,8.0,0
1.0,47,1.0,0,0,0,5,312.0,0.0,0.0,8.0,1
1.0,36,0.0,0,0,0,14,1.0,0.0,1.0,8.0,1
1.0,29,0.0,1,0,0,2,1.0,0.0,2.0,8.0,0
1.0,22,0.0,0,0,1,0,0.0,1.0,1.0,8.0,1
1.0,26,0.0,0,0,2,6,35.0,0.0,2.0,8.0,0
1.0,40,1.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,65,1.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,25,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,68,1.0,0,0,0,2,150.0,0.0,2.0,8.0,0
0.0,32,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,56,0.0,0,0,0,5,1.0,0.0,2.0,8.0,0
1.0,27,0.0,0,0,0,9,1.0,0.0,0.0,1.0,1
1.0,52,1.0,0,0,0,4,1.0,0.0,1.0,8.0,1
0.0,31,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,44,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,32,0.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,35,0.0,0,6,3,29,74.0,0.0,2.0,8.0,0
1.0,31,0.0,0,0,0,4,1.0,0.0,2.0,8.0,0
1.0,51,1.0,0,0,0,3,341.0,2.0,2.0,8.0,0
0.0,39,1.0,0,0,0,0,2.0,1.0,2.0,8.0,0
1.0,56,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,22,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,27,0.0,0,0,0,1,31.0,0.0,1.0,8.0,1
0.0,47,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,53,0.0,0,0,0,11,1.0,0.0,2.0,8.0,0
1.0,25,1.0,0,0,0,0,0.0,1.0,1.0,8.0,1
1.0,22,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,59,1.0,0,0,0,0,2.0,0.0,2.0,8.0,0
0.0,58,1.0,0,0,0,2,23.0,1.0,2.0,8.0,0
1.0,53,0.0,0,0,0,4,25.0,0.0,2.0,8.0,0
1.0,31,0.0,0,0,0,7,1.0,1.0,1.0,8.0,1
1.0,22,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,22,1.0,0,0,0,1,1.0,0.0,0.0,8.0,1
1.0,28,0.0,0,0,0,8,1.0,0.0,0.0,8.0,1
1.0,20,0.0,0,0,0,0,0.0,0.0,1.0,8.0,1
1.0,29,1.0,0,0,0,0,0.0,1.0,1.0,5.0,1
0.0,41,1.0,0,0,0,0,2.0,1.0,2.0,8.0,0
1.0,29,0.0,0,0,0,8,614.0,0.0,2.0,8.0,0
1.0,58,0.0,0,0,0,21,2.0,1.0,1.0,8.0,1
1.0,22,0.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,37,1.0,0,0,0,0,0.0,0.0,2.0,8.0,0
1.0,57,0.0,0,0,0,1,1.0,0.0,1.0,8.0,1
1.0,27,1.0,0,0,0,3,22.0,1.0,2.0,8.0,0
1.0,26,0.0,0,0,0,3,0.0,0.0,2.0,8.0,0
1.0,29,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,24,1.0,0,1,1,3,0.0,0.0,1.0,8.0,1
1.0,33,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,28,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,29,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
0.0,24,0.0,0,0,0,3,1.0,0.0,0.0,8.0,1
1.0,24,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,19,1.0,0,0,1,1,1.0,0.0,1.0,8.0,1
1.0,36,1.0,0,0,0,2,1.0,1.0,2.0,8.0,0
0.0,24,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,32,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,34,1.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,31,0.0,0,0,0,1,0.0,0.0,2.0,8.0,0
1.0,36,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,24,0.0,0,0,0,4,1.0,0.0,2.0,8.0,0
1.0,20,0.0,1,0,1,1,1.0,0.0,1.0,8.0,1
1.0,58,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,35,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,22,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,24,0.0,0,0,0,1,1.0,1.0,1.0,5.0,1
1.0,61,1.0,0,0,0,4,1.0,0.0,2.0,8.0,0
1.0,34,1.0,0,0,0,9,1.0,0.0,2.0,8.0,0
0.0,27,1.0,0,0,0,1,14.0,0.0,2.0,8.0,0
0.0,50,0.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,30,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,38,0.0,0,0,0,5,1.0,0.0,2.0,8.0,0
1.0,24,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,27,0.0,1,0,0,2,1.0,0.0,2.0,8.0,0
1.0,34,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,45,0.0,0,0,0,16,77.0,0.0,2.0,8.0,0
0.0,46,0.0,0,0,0,2,1.0,0.0,0.0,8.0,1
1.0,41,1.0,0,0,0,0,1.0,1.0,1.0,8.0,1
1.0,27,0.0,0,0,0,13,1.0,1.0,1.0,5.0,1
0.0,51,0.0,0,0,0,16,122.0,0.0,2.0,8.0,0
1.0,21,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,26,0.0,0,0,0,1,1.0,1.0,0.0,8.0,1
1.0,29,0.0,0,0,0,3,0.0,0.0,1.0,8.0,1
1.0,52,1.0,0,0,0,6,1.0,0.0,1.0,8.0,1
1.0,28,1.0,0,0,0,1,1.0,0.0,1.0,6.0,1
1.0,36,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,55,0.0,0,0,0,5,1.0,0.0,0.0,8.0,1
1.0,46,1.0,0,0,0,2,11.0,1.0,2.0,8.0,0
1.0,59,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,26,0.0,1,1,0,10,1.0,0.0,0.0,2.0,1
1.0,28,0.0,0,0,0,5,1.0,0.0,2.0,8.0,0
1.0,27,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,63,1.0,0,0,0,2,3.0,0.0,2.0,8.0,0
1.0,42,0.0,0,0,0,0,0.0,0.0,2.0,8.0,0
1.0,21,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,57,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,23,0.0,1,2,2,6,1.0,0.0,0.0,5.0,1
1.0,54,0.0,0,0,0,28,1.0,0.0,1.0,8.0,1
1.0,35,0.0,0,0,1,8,1.0,0.0,1.0,8.0,1
1.0,42,1.0,0,0,0,1,0.0,0.0,2.0,8.0,0
0.0,24,0.0,1,0,0,6,1.0,0.0,1.0,8.0,1
1.0,54,0.0,0,0,0,2,26.0,1.0,2.0,8.0,0
1.0,58,0.0,0,0,0,12,1.0,1.0,1.0,8.0,1
1.0,23,1.0,0,0,1,1,1.0,1.0,0.0,8.0,1
1.0,35,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,53,0.0,0,0,0,17,353.0,0.0,2.0,8.0,0
1.0,20,0.0,0,0,0,1,0.0,0.0,1.0,1.0,1
1.0,24,0.0,0,0,0,1,243.0,0.0,2.0,8.0,0
1.0,51,1.0,0,0,0,0,0.0,0.0,2.0,8.0,0
1.0,37,1.0,0,0,0,3,14.0,0.0,2.0,8.0,0
0.0,46,0.0,0,0,0,0,3.0,0.0,2.0,8.0,0
1.0,47,1.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,44,0.0,0,0,0,3,237.0,0.0,2.0,8.0,0
1.0,34,1.0,0,0,0,4,1.0,0.0,1.0,8.0,1
1.0,56,1.0,0,0,0,0,2.0,0.0,2.0,8.0,0
1.0,59,1.0,0,0,0,1,3.0,0.0,1.0,8.0,1
0.0,53,1.0,0,0,0,1,23.0,1.0,2.0,8.0,0
1.0,35,0.0,0,0,0,0,0.0,0.0,2.0,8.0,0
1.0,29,1.0,0,0,0,1,66.0,0.0,2.0,8.0,0
1.0,30,0.0,0,0,0,4,1.0,1.0,2.0,8.0,0
0.0,24,1.0,0,0,1,6,1.0,0.0,1.0,5.0,1
1.0,21,1.0,0,0,4,2,1.0,1.0,1.0,2.0,1
1.0,26,0.0,0,0,0,2,16.0,1.0,2.0,8.0,0
1.0,24,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,33,1.0,0,0,0,0,3.0,0.0,2.0,8.0,0
1.0,26,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,49,0.0,2,0,1,18,1.0,0.0,2.0,8.0,0
0.0,30,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,31,0.0,1,0,0,6,2.0,0.0,2.0,8.0,0
1.0,37,1.0,0,0,0,5,1.0,0.0,2.0,8.0,0
1.0,61,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
0.0,60,1.0,0,0,0,5,2.0,1.0,2.0,8.0,0
1.0,29,1.0,0,0,0,6,43.0,0.0,1.0,8.0,1
1.0,29,1.0,0,0,0,0,1.0,1.0,1.0,5.0,1
1.0,54,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,29,0.0,0,0,0,4,1.0,0.0,0.0,5.0,1
1.0,29,0.0,0,0,0,12,1.0,0.0,2.0,8.0,0
0.0,59,1.0,0,0,0,0,2.0,1.0,2.0,8.0,0
1.0,38,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,27,1.0,0,0,0,1,493.0,1.0,2.0,8.0,0
1.0,29,0.0,0,0,0,4,53.0,0.0,1.0,2.0,1
1.0,59,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,27,1.0,0,0,0,1,1.0,1.0,1.0,8.0,1
1.0,66,0.0,0,0,0,33,1.0,0.0,1.0,8.0,1
1.0,31,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
0.0,27,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,22,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,27,1.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,51,1.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,35,1.0,0,0,0,1,0.0,0.0,2.0,8.0,0
1.0,71,1.0,0,0,0,2,17.0,1.0,2.0,8.0,0
1.0,36,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,26,0.0,0,0,0,1,1510.0,0.0,2.0,8.0,0
1.0,52,1.0,0,0,0,4,1.0,1.0,2.0,8.0,0
1.0,39,1.0,0,0,0,4,1.0,0.0,2.0,8.0,0
1.0,30,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
0.0,35,0.0,0,0,0,12,55.0,1.0,2.0,8.0,0
1.0,25,0.0,2,0,1,2,1.0,0.0,2.0,8.0,0
1.0,55,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
0.0,34,1.0,0,0,0,4,1.0,0.0,2.0,8.0,0
0.0,26,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,48,1.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,33,0.0,0,0,0,2,0.0,1.0,2.0,8.0,0
0.0,34,0.0,0,0,0,6,1.0,0.0,2.0,8.0,0
0.0,22,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,59,0.0,0,0,0,10,1.0,0.0,1.0,8.0,1
1.0,29,0.0,0,0,0,5,1.0,0.0,1.0,8.0,1
1.0,24,1.0,0,0,0,0,0.0,0.0,2.0,8.0,0
1.0,58,1.0,0,0,0,0,2.0,0.0,2.0,8.0,0
1.0,48,1.0,0,0,0,1,1.0,0.0,1.0,8.0,1
0.0,54,1.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,55,0.0,0,0,0,0,1.0,1.0,0.0,2.0,1
1.0,30,0.0,0,0,1,0,0.0,1.0,2.0,8.0,0
1.0,24,1.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,52,0.0,0,0,0,4,0.0,1.0,2.0,8.0,0
1.0,20,0.0,0,0,0,0,1.0,0.0,1.0,8.0,1
1.0,25,1.0,0,0,0,4,6.0,0.0,1.0,8.0,1
1.0,24,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,23,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,27,1.0,0,1,3,6,1.0,0.0,0.0,8.0,1
1.0,53,0.0,0,0,0,1,0.0,0.0,2.0,8.0,0
1.0,25,0.0,0,1,0,1,2.0,1.0,1.0,8.0,1
1.0,31,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,25,0.0,0,1,0,6,2.0,0.0,1.0,8.0,1
1.0,32,1.0,0,0,0,1,7.0,0.0,1.0,5.0,1
1.0,21,1.0,0,0,0,0,2.0,0.0,1.0,8.0,1
1.0,45,1.0,0,0,0,10,1.0,0.0,2.0,8.0,0
1.0,25,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,21,0.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,35,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,34,1.0,1,0,0,28,86.0,0.0,2.0,8.0,0
1.0,42,0.0,0,0,0,14,1.0,0.0,0.0,8.0,1
1.0,24,1.0,0,0,1,9,23.0,1.0,0.0,1.0,1
0.0,26,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,35,0.0,0,0,0,6,1.0,1.0,2.0,8.0,0
0.0,26,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,22,1.0,1,0,4,6,251.0,0.0,1.0,8.0,1
1.0,47,1.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,71,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,21,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,68,1.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,27,0.0,0,0,0,5,1.0,0.0,1.0,8.0,1
1.0,46,1.0,0,0,0,2,1.0,0.0,1.0,8.0,1
1.0,44,0.0,0,0,0,1,0.0,1.0,2.0,8.0,0
0.0,39,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,27,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,23,1.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,42,0.0,0,0,0,8,1.0,0.0,2.0,8.0,0
1.0,58,0.0,0,0,0,6,1.0,0.0,2.0,8.0,0
1.0,24,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,49,0.0,0,0,0,15,79.0,0.0,2.0,8.0,0
1.0,26,0.0,0,0,1,3,1.0,0.0,0.0,8.0,1
1.0,39,0.0,0,0,0,3,1.0,0.0,1.0,8.0,1
1.0,21,0.0,0,2,0,3,1.0,0.0,0.0,1.0,1
1.0,63,1.0,0,0,0,1,9.0,1.0,2.0,8.0,0
1.0,22,0.0,0,1,0,3,11.0,0.0,0.0,2.0,1
1.0,50,0.0,0,0,0,3,1.0,1.0,2.0,8.0,0
1.0,38,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,41,1.0,0,0,0,1,7.0,0.0,2.0,8.0,0
1.0,28,0.0,8,0,1,16,1.0,0.0,1.0,1.0,1
0.0,30,0.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,23,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,21,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,25,1.0,0,0,0,2,13.0,0.0,0.0,8.0,1
1.0,53,1.0,0,0,0,2,2005.0,1.0,2.0,8.0,0
1.0,40,1.0,0,0,0,5,1.0,0.0,2.0,8.0,0
0.0,23,1.0,0,0,1,3,65.0,1.0,2.0,8.0,0
1.0,41,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,27,0.0,0,0,0,5,0.0,1.0,1.0,8.0,1
0.0,37,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,44,1.0,0,0,0,11,0.0,1.0,2.0,8.0,0
0.0,35,0.0,0,0,0,6,1.0,0.0,1.0,5.0,1
1.0,42,1.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,38,0.0,0,0,0,15,1.0,0.0,1.0,8.0,1
0.0,25,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,34,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,22,0.0,1,0,0,2,1.0,0.0,2.0,8.0,0
1.0,36,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,24,1.0,0,0,0,1,280.0,0.0,2.0,8.0,0
0.0,49,1.0,0,0,0,2,0.0,1.0,1.0,8.0,1
1.0,50,1.0,0,0,0,5,1.0,0.0,1.0,8.0,1
1.0,28,1.0,0,0,0,8,161.0,0.0,0.0,8.0,1
1.0,66,1.0,0,0,0,0,0.0,1.0,1.0,8.0,1
0.0,46,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,30,0.0,0,0,1,5,1.0,0.0,0.0,5.0,1
0.0,22,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,23,1.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,24,0.0,1,0,0,10,0.0,0.0,0.0,8.0,1
1.0,53,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,56,1.0,0,0,0,3,1.0,1.0,2.0,8.0,0
0.0,31,1.0,0,0,0,0,2.0,0.0,2.0,8.0,0
1.0,21,0.0,4,0,0,4,68.0,0.0,1.0,8.0,1
1.0,28,0.0,0,0,0,4,366.0,0.0,0.0,8.0,1
1.0,25,0.0,0,0,0,0,1.0,1.0,0.0,5.0,1
0.0,21,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,27,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,48,1.0,0,0,0,3,1.0,0.0,0.0,8.0,1
1.0,20,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
0.0,24,1.0,0,0,1,0,0.0,0.0,2.0,8.0,0
1.0,22,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
0.0,24,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,20,0.0,1,0,0,1,1.0,0.0,2.0,8.0,0
1.0,26,0.0,0,0,0,1,56.0,0.0,2.0,8.0,0
1.0,31,0.0,0,0,0,3,20.0,1.0,1.0,8.0,1
1.0,27,0.0,0,0,0,3,1.0,1.0,0.0,2.0,1
1.0,59,0.0,0,0,0,17,65.0,0.0,1.0,8.0,1
